state_clean,district,age_0_5,age_5_17,age_18_greater,total_enrolments,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,update_total,update_load,bio_stress,coverage_gap,seasonal_cv,trend_slope,recent_growth,log_enrol,log_update_load,log_bio_stress,state_enrol_share,state_update_share,data_issue,issue_reason,update_load_capped,bio_stress_capped,OPI_raw,OPI,youth_pct_band,update_load_capped_band,bio_stress_capped_band,coverage_gap_band,cluster,x,y,cluster_label,cluster_signature,_cluster_centroid_dist
chhattisgarh,janjgir-champa,4066,572,1,4639,12.330243586977293,7192.0,104968.0,112160.0,51955.0,128699.0,180654.0,292814.0,63.12006898037009,38942.44449233909,0.0,0.0,0.0,0.0,8.442469645220301,4.160757403541929,10.569865731417314,0.04494327594725733,0.06291852354819438,False,OK,5.0,2000.0,28.699073077326208,28.699073077326208,Low,High,High,High,0,1.6811089288530219,-0.2618851321671926,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8874980769116365
chhattisgarh,jashpur,1666,875,2,2543,34.40817931575524,8700.0,62323.0,71023.0,30250.0,44353.0,74603.0,145626.0,57.2654345261277,29336.610302780442,0.0,0.0,0.0,0.0,7.841492924460013,4.065009027752978,10.28662559994021,0.024636936998033068,0.031291444091571294,False,OK,5.0,2000.0,35.322453798167395,35.322453798167395,High,High,High,High,0,1.1716049765194207,0.19922855954398425,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.2594108204706336
chhattisgarh,kabeerdham,860,92,3,955,9.633507853393054,3034.0,24067.0,27101.0,16628.0,15889.0,32517.0,59618.0,62.42722513082468,34049.21465965021,0.0,0.0,0.0,0.0,6.862757913051401,4.149893187736723,10.435591615805958,0.009252172565128423,0.012810441225133543,False,OK,5.0,2000.0,27.890052356981265,27.890052356981265,Low,High,High,High,0,1.5342208549438956,-0.8947485080835335,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.095351283781709
chhattisgarh,kanker,1426,277,2,1705,16.24633431084091,2867.0,25973.0,28840.0,19607.0,33602.0,53209.0,82049.0,48.12258064513307,31207.624633412783,0.0,0.0,0.0,0.0,7.441906728051625,3.8943188200226215,10.348449766155788,0.016518276673868022,0.01763031118254524,False,OK,5.0,2000.0,29.87390029487691,29.87390029487691,Mid,High,High,High,0,1.310145003884775,-0.42250229126879857,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6579459841754474
chhattisgarh,kawardha,1884,257,1,2142,11.99813258636228,4631.0,62369.0,67000.0,23941.0,36850.0,60791.0,127791.0,59.65966386551837,28380.485527531102,0.09267164179105836,0.0,0.0,0.0,7.669961995473577,4.105278960957881,10.25349229351365,0.020751993334560296,0.027459141443876692,False,OK,5.0,2000.0,32.76966365770612,32.76966365770612,Low,High,High,High,0,1.3199763530283322,-0.633339563474045,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8609917479622791
chhattisgarh,khairagarh chhuikhadan gandai,183,63,0,246,25.60975609745687,641.0,5462.0,6103.0,132.0,903.0,1035.0,7138.0,29.016260162483675,4207.317073153628,0.830411273144383,0.0,0.0,0.0,5.5093883366279774,3.4017392402463957,8.344818101662907,0.0023832821476665886,0.001533780560652877,False,OK,5.0,2000.0,70.05143412329528,70.05143412329528,Mid,High,High,High,1,-1.408335202304156,-1.6383893095140991,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.9203423311109583
chhattisgarh,kondagaon,1975,1054,9,3038,34.69387755100899,4193.0,57771.0,61964.0,17291.0,40055.0,57346.0,119310.0,39.272547728756,18876.234364707416,0.0745271447937661,0.0,0.0,0.0,8.019283792916793,3.6956700390343804,9.84571194404937,0.029432565709801205,0.025636783229405262,False,OK,5.0,2000.0,38.76188478449156,38.76188478449156,High,High,High,High,0,0.689643918340589,0.29570456540008255,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.0985569670377506
chhattisgarh,korba,3040,489,13,3542,13.805759457929472,6101.0,77273.0,83374.0,32907.0,68967.0,101874.0,185248.0,52.30039525690223,28761.71654431712,0.0,0.0,0.0,0.0,8.172729104865471,3.975943746846033,10.26683526301818,0.03431538767087421,0.03980523694309669,False,OK,5.0,2000.0,29.14172783875942,29.14172783875942,Low,High,High,High,0,1.4320815138022147,-0.25687698531282327,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6204196965689581
chhattisgarh,koriya,1258,504,1,1763,28.587634713540222,2301.0,29434.0,31735.0,19055.0,41842.0,60897.0,92632.0,52.54225751556861,34541.69030060434,0.0,0.0,0.0,0.0,7.475339236566737,3.9804712022307167,10.449951238088532,0.017080188724943886,0.019904337474698417,False,OK,5.0,2000.0,33.57629041692083,33.57629041692083,Mid,High,High,High,0,1.2216319103609445,-0.07792552530781365,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.026537733450062
chhattisgarh,mahasamund,2773,563,25,3361,16.75096697410986,8593.0,126294.0,134887.0,30360.0,69509.0,99869.0,234756.0,69.847069324585,29714.07319249339,0.2596098956904722,0.0,0.0,0.0,8.120291313968561,4.260523600772827,10.29940971094743,0.032561834545965056,0.05044328793732514,False,OK,5.0,2000.0,41.707735399979306,41.707735399979306,Mid,High,High,High,0,1.0971572073686815,-0.5769133471725311,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.2814516199789154
chhattisgarh,manendragarh–chirmiri–bharatpur,188,106,0,294,36.05442176858485,395.0,4718.0,5113.0,46.0,235.0,281.0,5394.0,18.3469387754478,955.7823129219191,0.945042049677304,0.0,0.0,0.0,5.68697535633982,2.9625342041411695,6.863575897366976,0.002848312810625923,0.0011590378739369037,False,OK,5.0,955.7823129219191,78.34321876965959,78.34321876965959,High,High,High,High,1,-2.4695496032184274,-1.2579660921279774,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.8426405774277155
chhattisgarh,mohalla-manpur-ambagarh chowki,10,4,0,14,28.571428569387752,32.0,149.0,181.0,36.0,31.0,67.0,248.0,17.71428571302041,4785.714285372449,0.6298342541456915,0.0,0.0,0.0,2.70805020110221,2.9292871740782265,8.473599502082209,0.0001356339433631392,5.328909765227144e-05,False,OK,5.0,2000.0,61.913970010229576,61.913970010229576,Mid,High,High,High,1,-1.574914789745057,-2.1750856559699248,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.808939231902951
chhattisgarh,mohla-manpur-ambagarh chouki,162,93,4,259,35.90733590719727,3477.0,16334.0,19811.0,1060.0,3535.0,4595.0,24406.0,94.2316602312964,17741.312741244245,0.7680581495129086,0.0,0.0,0.0,5.560681631015528,4.55631245196448,9.783707616094842,0.002509227952218075,0.005244248860086035,False,OK,5.0,2000.0,70.3348175038308,70.3348175038308,High,High,High,High,1,-0.2976372935173422,-1.6006886603698658,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.876126609363684
chhattisgarh,mungeli,2600,355,2,2957,12.005410889410888,3835.0,66729.0,70564.0,28914.0,53653.0,82567.0,153131.0,51.78593168750362,27922.556645239118,0.0,0.0,0.0,0.0,7.992268643270745,3.966244709896926,10.237225935770404,0.028647826466057326,0.03290408392173378,False,OK,5.0,2000.0,28.601623268023808,28.601623268023808,Low,High,High,High,0,1.4269193294164637,-0.36993983640875394,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6357557635863272
chhattisgarh,narayanpur,448,306,8,762,40.15748031490793,2057.0,14708.0,16765.0,7156.0,15017.0,22173.0,38938.0,51.09973753274134,29098.425196812208,0.0,0.0,0.0,0.0,6.637258031284457,3.953159910987348,10.278473700277631,0.007382361774479433,0.008366818082194133,False,OK,5.0,2000.0,37.04724409848813,37.04724409848813,High,High,High,High,0,0.9158919236092338,-0.02780698164718947,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.6445082831833877
chhattisgarh,raigarh,4294,625,37,4956,12.610976594024894,5194.0,78242.0,83436.0,39625.0,135001.0,174626.0,258062.0,52.070621468916045,35235.270379331065,0.0,0.0,0.0,0.0,8.508555998020574,3.9716235071333266,10.469831239583463,0.048014415950551274,0.055451173864276095,False,OK,5.0,2000.0,28.783292979468566,28.783292979468566,Low,High,High,High,0,1.5381261777568602,-0.17446770824025779,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6848508091576325
chhattisgarh,raipur,6205,779,57,7041,11.063769350942897,12289.0,120722.0,133011.0,59737.0,132637.0,192374.0,325385.0,46.21289589546283,27321.971310889458,0.0,0.0,0.0,0.0,8.859647499714997,3.8546670733984474,10.21548306732023,0.06821418537284736,0.06991722999832396,False,OK,5.0,2000.0,28.319130806389246,28.319130806389246,Low,High,High,High,0,1.4416158004543267,-0.057714731887791214,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6213119479234929
chhattisgarh,rajnandgaon,3791,371,23,4185,8.86499402628223,10303.0,137815.0,148118.0,53657.0,100841.0,154498.0,302616.0,72.30967741933755,36917.084826753424,0.0,0.0,0.0,0.0,8.339500903005945,4.294692624998526,10.516456813673079,0.040544860926766964,0.06502473215782166,False,OK,5.0,2000.0,27.659498208771165,27.659498208771165,Low,High,High,High,0,1.7853837477696743,-0.4368526403179577,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.0576148906645912
chhattisgarh,sakti,373,80,2,455,17.58241758237894,967.0,8718.0,9685.0,644.0,3380.0,4024.0,13709.0,30.12967032960411,8843.956043936607,0.5845121321631819,0.0,0.0,0.0,6.1224928095143865,3.438161394278717,9.087602636987032,0.004408103159302024,0.002945726773044311,False,OK,5.0,2000.0,56.57777122381511,56.57777122381511,Mid,High,High,High,1,-0.5452714299238892,-1.387511308822502,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,0.29118047006717096
chhattisgarh,sarangarh-bilaigarh,159,24,3,186,12.90322580638224,622.0,7433.0,8055.0,113.0,930.0,1043.0,9098.0,48.91397849436068,5607.526881690283,0.8705152079453916,0.0,0.0,0.0,5.231108616854587,3.9103010936758578,8.632043376100498,0.0018019938189674206,0.0019549363324208287,False,OK,5.0,2000.0,68.04415210074761,68.04415210074761,Low,High,High,High,1,-0.9305116147878613,-2.3041117259309996,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.1972818880373193
chhattisgarh,sukma,1256,804,119,2179,36.8976594768073,1509.0,11237.0,12746.0,13922.0,16217.0,30139.0,42885.0,19.68104635152837,13831.574116560885,0.0,0.0,0.0,0.0,7.687080155783135,3.029217645629493,9.534781532904368,0.02111045447059145,0.009214931261361534,False,OK,5.0,2000.0,36.069297846731956,36.069297846731956,High,High,High,High,3,0.26737195686633375,0.525819457527889,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.8299640406545984
chhattisgarh,surajpur,2250,720,7,2977,24.185421565326102,3394.0,38673.0,42067.0,24586.0,47236.0,71822.0,113889.0,38.256298286853124,24125.629828678495,0.0,0.0,0.0,0.0,7.999007213243955,3.6701118972622266,10.091071481590701,0.028841589242290383,0.024471943719836863,False,OK,5.0,2000.0,32.255626472016374,32.255626472016374,Mid,High,High,High,0,1.0317849948699787,0.07403991445532138,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5483221529788509
chhattisgarh,surguja,2866,679,11,3556,19.09448818897101,9129.0,106554.0,115683.0,30222.0,52638.0,82860.0,198543.0,55.83323959503492,23301.462317203797,0.28373226835404264,0.0,0.0,0.0,8.176672771948455,4.040121358699877,10.056314312820124,0.034451021614237354,0.04266200530312471,False,OK,5.0,2000.0,43.49629853453267,43.49629853453267,Mid,High,High,High,0,0.8175190132772358,-0.4501363423612434,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.189764098444082
chhattisgarh,uttar bastar kanker,718,162,8,888,18.243243243222697,1113.0,12455.0,13568.0,7038.0,23263.0,30301.0,43869.0,49.402027026971396,34122.74774770932,0.0,0.0,0.0,0.0,6.790097235513905,3.920031393057684,10.437748835776123,0.008603067264747686,0.009426368648820547,False,OK,5.0,2000.0,30.472972974791134,30.472972974791134,Mid,High,High,High,0,1.2683511607471485,-0.6040070000913695,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.9139499051096174
dadra and nagar haveli and daman and diu,dadra and nagar haveli,1309,225,39,1573,14.303877940232484,1487.0,6470.0,7957.0,11413.0,18353.0,29766.0,37723.0,23.981563890639553,18923.076923064895,0.0,0.0,0.0,0.0,7.3613754289773485,3.2181381084479264,9.848190301584507,0.8743746525842833,0.7328838980416396,False,OK,5.0,2000.0,29.291163383500134,29.291163383500134,Low,High,High,High,0,0.7691670569294281,-0.30575909019451436,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4952263115952878
dadra and nagar haveli and daman and diu,daman,104,17,9,130,13.076923076822485,294.0,2874.0,3168.0,2961.0,3005.0,5966.0,9134.0,70.261538460998,45892.30769195468,0.0,0.0,0.0,0.0,4.875197323201151,4.26635674934961,10.734074583500306,0.07226236798217217,0.17745570407211345,False,OK,5.0,2000.0,28.92307692435444,28.92307692435444,Low,High,High,High,5,1.4752028779748976,-1.5365018989248547,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.5562966251334551
dadra and nagar haveli and daman and diu,diu,84,8,4,96,8.333333333246527,142.0,937.0,1079.0,1988.0,1548.0,3536.0,4615.0,48.0729166661659,36833.33333294965,0.0,0.0,0.0,0.0,4.574710978503383,3.8933072872220005,10.51418566021415,0.053362979432988684,0.08966039788622766,False,OK,5.0,2000.0,27.50000000080729,27.50000000080729,Low,High,High,High,5,1.223773535022284,-1.670443713681987,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3153851428408463
delhi,central delhi,2761,993,193,3947,25.158348112484124,4432.0,44615.0,49047.0,23688.0,30372.0,54060.0,103107.0,26.122878135286008,13696.47833797474,0.0,0.0,0.0,0.0,8.280964400553373,3.3003775833736113,9.524967031953006,0.041754382253064756,0.03758508013717804,False,OK,5.0,2000.0,32.54750443626107,32.54750443626107,Mid,High,High,High,0,0.6452581941006135,0.31690518902635095,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5866812528764256
delhi,east delhi,8055,2458,223,10736,22.894932935914408,24960.0,162101.0,187061.0,53829.0,68976.0,122805.0,309866.0,28.862332339788665,11438.617734723228,0.34350292150689155,0.0,0.0,0.0,9.281450999434135,3.3965978982297598,9.344837849578582,0.11357361233060634,0.11295390654161996,False,OK,5.0,2000.0,47.32611135087394,47.32611135087394,Mid,High,High,High,0,0.14445000281242107,0.1770819969064308,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.3879556038425924
delhi,najafgarh,21,9,0,30,29.999999999,9.0,186.0,195.0,51.0,794.0,845.0,1040.0,34.66666666551111,28166.66666572778,0.0,0.0,0.0,0.0,3.4339872044851463,3.5742165457613977,10.245930026972188,0.0003173629256630207,0.0003791060097051137,False,OK,5.0,2000.0,34.0000000027,34.0000000027,Mid,High,High,High,5,0.5433705164691065,-1.3485165046610794,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.81015978754022
delhi,new delhi,918,502,217,1637,30.66585216858237,547.0,3514.0,4061.0,2501.0,2062.0,4563.0,8624.0,5.268173488084748,2787.416004885286,0.0,0.0,0.0,0.0,7.401231264413015,1.835485002490561,7.933228973405441,0.01731743697701216,0.0031436636804777892,False,OK,5.0,2000.0,34.1997556536413,34.1997556536413,High,High,High,High,3,-0.882029630042182,0.6102143999253191,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.5928156662922368
delhi,north delhi,3148,1230,81,4459,27.584660237715276,9317.0,77583.0,86900.0,25642.0,35188.0,60830.0,147730.0,33.13074680420876,13642.072213497724,0.30000000000000804,0.0,0.0,0.0,8.40290404501411,3.5301986438456128,9.5209871416294,0.04717070951771364,0.05385127962859274,False,OK,5.0,2000.0,46.77539807407341,46.77539807407341,Mid,High,High,High,0,0.21541646846416748,0.012388367104964356,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,1.2423232804452817
delhi,north east,1328,408,2,1738,23.475258918283387,360.0,11467.0,11827.0,2393.0,44227.0,46620.0,58447.0,33.628883774434044,26823.93555809734,0.0,0.0,0.0,0.0,7.461065514354283,3.544688124987939,10.197087165188366,0.018385892160077664,0.021305393220418058,False,OK,5.0,2000.0,32.04257767783254,32.04257767783254,Mid,High,High,High,0,0.9523104792370499,-0.10269814761417463,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5933242986988144
delhi,north east ,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,2.1157528377534713e-05,0.0,True,No biometric and no demographic activity,0.0,0.0,45.0,,Low,High,High,High,4,-6.357823956407126,-3.0428389444678983,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,3.319393565613034
delhi,north east delhi,8299,3749,65,12113,30.9502187732163,25389.0,115759.0,141148.0,77278.0,65818.0,143096.0,284244.0,23.466028234126686,11813.423594484288,0.0,0.0,0.0,0.0,9.402117087540892,3.197285552638883,9.377076402521864,0.12814057061853898,0.10361404675251956,False,OK,5.0,2000.0,34.285065635059915,34.285065635059915,High,High,High,High,3,0.5529248791977681,0.9143374952272472,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9087041257099363
delhi,north west delhi,12395,3293,355,16043,20.526086143488094,39744.0,274245.0,313989.0,133575.0,191718.0,325293.0,639282.0,39.84803341020758,20276.31989029357,0.0,0.0,0.0,0.0,9.683090226889943,3.709858678414177,9.917258293660868,0.1697151138803947,0.23303427701567742,False,OK,5.0,2000.0,31.157825845099037,31.157825845099037,Mid,High,High,High,0,1.2000378263422276,0.5552700699996254,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8157175747243759
delhi,shahdara,1121,515,64,1700,30.294117647041002,4681.0,23863.0,28544.0,2658.0,5305.0,7963.0,36507.0,21.47470588234031,4684.117647056068,0.7210271860986646,0.0,0.0,0.0,7.438971592395862,3.1123904938355844,8.452146305788627,0.017983899120904506,0.013307714515677487,False,OK,5.0,2000.0,66.53445867158162,66.53445867158162,High,High,High,High,1,-1.2502203532940968,-0.6086515670433167,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,1.0360120393943637
